county,precinct,total_attendance,candidate,reported_del_given,align1,alignfinal,congressional_district,precinct_delegates,precinct_full,is_complete
WASHOE,302900,31,Biden,0,2,0,2,3,WASHOE-302900,TRUE
WASHOE,302900,31,Buttigieg,0,3,3,2,3,WASHOE-302900,TRUE
WASHOE,302900,31,Delaney,0,0,0,2,3,WASHOE-302900,TRUE
WASHOE,302900,31,Gabbard,0,0,0,2,3,WASHOE-302900,TRUE
WASHOE,302900,31,Klobuchar,0,3,0,2,3,WASHOE-302900,TRUE
WASHOE,302900,31,Patrick,0,0,0,2,3,WASHOE-302900,TRUE
WASHOE,302900,31,Sanders,3,19,16,2,3,WASHOE-302900,TRUE
WASHOE,302900,31,Steyer,0,3,0,2,3,WASHOE-302900,TRUE
WASHOE,302900,31,Warren,0,1,1,2,3,WASHOE-302900,TRUE
WASHOE,302900,31,Yang,0,0,0,2,3,WASHOE-302900,TRUE
WASHOE,302900,31,Uncommitted,0,0,0,2,3,WASHOE-302900,TRUE
WASHOE,303000,46,Bennet,0,0,0,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Biden,1,7,12,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Buttigieg,0,6,0,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Delaney,0,0,0,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Gabbard,0,0,0,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Klobuchar,0,2,0,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Patrick,0,0,0,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Sanders,2,19,23,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Steyer,1,7,10,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Warren,0,4,0,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Yang,0,1,0,2,4,WASHOE-303000,TRUE
WASHOE,303000,46,Uncommitted,0,0,0,2,4,WASHOE-303000,TRUE
WASHOE,303100,32,Bennet,0,0,0,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Biden,0,0,0,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Buttigieg,0,3,2,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Delaney,0,0,0,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Gabbard,0,0,0,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Klobuchar,0,2,0,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Patrick,0,0,0,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Sanders,6,22,26,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Steyer,0,2,0,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Warren,0,3,1,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Yang,0,0,0,2,6,WASHOE-303100,TRUE
WASHOE,303100,32,Uncommitted,0,0,0,2,6,WASHOE-303100,TRUE
WASHOE,303200,72,Bennet,0,0,0,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Biden,1,13,15,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Buttigieg,2,12,19,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Delaney,0,0,0,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Gabbard,0,0,0,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Klobuchar,0,7,0,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Patrick,0,0,0,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Sanders,2,22,24,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Steyer,0,6,0,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Warren,1,12,14,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Yang,0,0,0,2,6,WASHOE-303200,TRUE
WASHOE,303200,72,Uncommitted,0,0,0,2,6,WASHOE-303200,TRUE
WASHOE,303500,0,Bennet,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Biden,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Buttigieg,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Delaney,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Gabbard,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Klobuchar,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Patrick,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Sanders,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Steyer,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Warren,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Yang,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303500,0,Uncommitted,0,0,0,NA,NA,WASHOE-303500,NA
WASHOE,303600,15,Bennet,0,0,0,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Biden,0,1,0,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Buttigieg,0,1,0,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Delaney,0,0,0,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Gabbard,0,0,0,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Klobuchar,0,0,0,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Patrick,0,0,0,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Sanders,3,12,14,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Steyer,0,1,0,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Warren,0,0,0,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Yang,0,0,0,2,3,WASHOE-303600,TRUE
WASHOE,303600,15,Uncommitted,0,0,0,2,3,WASHOE-303600,TRUE
WASHOE,303800,144,Bennet,0,0,0,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Biden,2,21,25,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Buttigieg,3,28,40,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Delaney,0,0,0,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Gabbard,0,1,0,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Klobuchar,0,15,0,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Patrick,0,0,0,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Sanders,4,46,47,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Steyer,0,1,0,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Warren,2,30,32,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Yang,0,2,0,2,11,WASHOE-303800,TRUE
WASHOE,303800,144,Uncommitted,0,0,0,2,11,WASHOE-303800,TRUE
WASHOE,303900,0,Bennet,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Biden,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Buttigieg,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Delaney,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Gabbard,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Klobuchar,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Patrick,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Sanders,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Steyer,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Warren,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Yang,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,303900,0,Uncommitted,0,0,0,2,1,WASHOE-303900,TRUE
WASHOE,304000,29,Bennet,0,0,0,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Biden,0,0,0,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Buttigieg,0,2,2,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Delaney,0,0,0,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Gabbard,0,0,0,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Klobuchar,0,1,0,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Patrick,0,0,0,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Sanders,6,21,26,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Steyer,0,2,0,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Warren,0,3,0,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Yang,0,0,0,2,6,WASHOE-304000,TRUE
WASHOE,304000,29,Uncommitted,0,0,0,2,6,WASHOE-304000,TRUE
WASHOE,400000,89,Bennet,0,0,0,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Biden,0,5,0,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Buttigieg,0,6,0,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Delaney,0,0,0,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Gabbard,0,1,0,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Klobuchar,0,4,0,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Patrick,0,0,0,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Sanders,10,63,75,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Steyer,0,2,0,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Warren,0,6,0,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Yang,0,1,0,NA,NA,WASHOE-400000,TRUE
WASHOE,400000,89,Uncommitted,0,1,6,NA,NA,WASHOE-400000,TRUE
WASHOE,400300,61,Bennet,0,0,0,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Biden,0,7,0,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Buttigieg,0,8,0,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Delaney,0,0,0,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Gabbard,0,0,0,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Klobuchar,0,9,0,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Patrick,0,0,0,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Sanders,3,15,29,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Steyer,0,9,0,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Warren,3,12,25,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Yang,0,0,0,2,6,WASHOE-400300,TRUE
WASHOE,400300,61,Uncommitted,0,1,0,2,6,WASHOE-400300,TRUE
WASHOE,400500,49,Bennet,0,0,0,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Biden,0,6,0,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Buttigieg,0,6,0,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Delaney,0,0,0,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Gabbard,0,0,0,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Klobuchar,0,0,0,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Patrick,0,0,0,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Sanders,5,28,33,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Steyer,0,2,0,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Warren,2,7,14,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Yang,0,0,0,2,7,WASHOE-400500,TRUE
WASHOE,400500,49,Uncommitted,0,0,0,2,7,WASHOE-400500,TRUE
WASHOE,400700,1,Bennet,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Biden,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Buttigieg,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Delaney,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Gabbard,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Klobuchar,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Patrick,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Sanders,1,1,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Steyer,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Warren,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Yang,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400700,1,Uncommitted,0,0,0,2,1,WASHOE-400700,TRUE
WASHOE,400900,30,Bennet,0,0,0,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Biden,0,4,0,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Buttigieg,2,7,13,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Delaney,0,0,0,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Gabbard,0,0,0,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Klobuchar,0,1,0,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Patrick,0,0,0,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Sanders,2,8,10,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Steyer,1,6,7,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Warren,0,3,0,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Yang,0,0,0,2,5,WASHOE-400900,TRUE
WASHOE,400900,30,Uncommitted,0,1,0,2,5,WASHOE-400900,TRUE
WASHOE,401200,92,Bennet,0,0,0,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Biden,0,1,0,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Buttigieg,0,7,1,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Delaney,0,0,0,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Gabbard,0,0,0,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Klobuchar,0,8,3,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Patrick,0,0,0,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Sanders,6,54,62,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Steyer,0,4,0,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Warren,2,17,24,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Yang,0,1,0,2,8,WASHOE-401200,TRUE
WASHOE,401200,92,Uncommitted,0,0,0,2,8,WASHOE-401200,TRUE
WASHOE,401400,59,Bennet,0,0,0,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Biden,0,5,0,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Buttigieg,2,9,13,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Delaney,0,0,0,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Gabbard,0,0,0,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Klobuchar,0,6,0,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Patrick,0,0,0,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Sanders,4,20,24,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Steyer,0,5,0,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Warren,3,13,20,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Yang,0,0,0,2,9,WASHOE-401400,TRUE
WASHOE,401400,59,Uncommitted,0,1,0,2,9,WASHOE-401400,TRUE
WASHOE,401500,0,Bennet,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Biden,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Buttigieg,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Delaney,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Gabbard,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Klobuchar,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Patrick,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Sanders,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Steyer,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Warren,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Yang,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401500,0,Uncommitted,0,0,0,2,1,WASHOE-401500,TRUE
WASHOE,401600,114,Bennet,0,0,0,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Biden,0,10,0,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Buttigieg,0,12,0,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Delaney,0,0,0,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Gabbard,0,0,0,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Klobuchar,0,4,0,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Patrick,0,0,0,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Sanders,8,57,75,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Steyer,0,11,0,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Warren,4,19,32,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Yang,0,1,0,2,12,WASHOE-401600,TRUE
WASHOE,401600,114,Uncommitted,0,0,0,2,12,WASHOE-401600,TRUE
WASHOE,401700,43,Bennet,0,0,0,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Biden,0,4,0,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Buttigieg,3,7,10,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Delaney,0,0,0,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Gabbard,0,0,0,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Klobuchar,0,1,0,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Patrick,0,0,0,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Sanders,7,28,31,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Steyer,0,0,0,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Warren,0,1,0,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Yang,0,1,0,2,10,WASHOE-401700,TRUE
WASHOE,401700,43,Uncommitted,0,1,1,2,10,WASHOE-401700,TRUE
WASHOE,401800,0,Bennet,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Biden,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Buttigieg,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Delaney,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Gabbard,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Klobuchar,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Patrick,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Sanders,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Steyer,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Warren,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Yang,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401800,0,Uncommitted,0,0,0,NA,NA,WASHOE-401800,NA
WASHOE,401900,53,Bennet,0,0,0,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Biden,0,4,0,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Buttigieg,2,9,13,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Delaney,0,0,0,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Gabbard,0,0,0,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Klobuchar,0,1,0,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Patrick,0,0,0,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Sanders,5,24,27,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Steyer,0,6,0,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Warren,2,9,11,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Yang,0,0,0,2,9,WASHOE-401900,TRUE
WASHOE,401900,53,Uncommitted,0,0,0,2,9,WASHOE-401900,TRUE
WASHOE,402000,28,Bennet,0,0,0,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Biden,0,2,0,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Buttigieg,0,1,0,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Delaney,0,0,0,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Gabbard,0,0,0,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Klobuchar,0,0,0,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Patrick,0,0,0,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Sanders,2,14,14,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Steyer,1,5,7,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Warren,1,6,7,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Yang,0,0,0,2,4,WASHOE-402000,TRUE
WASHOE,402000,28,Uncommitted,0,0,0,2,4,WASHOE-402000,TRUE
WASHOE,402100,46,Bennet,0,0,0,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Biden,0,2,0,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Buttigieg,1,10,16,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Delaney,0,0,0,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Gabbard,0,0,0,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Klobuchar,0,6,6,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Patrick,0,0,0,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Sanders,2,16,18,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Steyer,0,2,2,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Warren,1,9,9,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Yang,0,0,0,2,4,WASHOE-402100,TRUE
WASHOE,402100,46,Uncommitted,0,1,1,2,4,WASHOE-402100,TRUE
WASHOE,402200,15,Bennet,0,0,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Biden,0,0,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Buttigieg,0,1,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Delaney,0,0,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Gabbard,0,0,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Klobuchar,0,1,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Patrick,0,0,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Sanders,0,6,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Steyer,0,2,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Warren,0,5,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Yang,0,0,0,2,1,WASHOE-402200,TRUE
WASHOE,402200,15,Uncommitted,0,0,0,2,1,WASHOE-402200,TRUE
WASHOE,402300,41,Bennet,0,0,0,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Biden,0,4,0,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Buttigieg,0,0,0,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Delaney,0,0,0,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Gabbard,0,0,0,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Klobuchar,0,0,0,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Patrick,0,0,0,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Sanders,2,17,18,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Steyer,2,8,13,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Warren,1,7,10,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Yang,0,0,0,2,5,WASHOE-402300,TRUE
WASHOE,402300,41,Uncommitted,0,0,0,2,5,WASHOE-402300,TRUE
WASHOE,402400,33,Bennet,0,0,0,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Biden,0,0,0,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Buttigieg,0,3,0,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Delaney,0,0,0,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Gabbard,0,1,0,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Klobuchar,0,0,0,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Patrick,0,0,0,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Sanders,5,25,25,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Steyer,0,0,0,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Warren,0,3,0,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Yang,0,0,0,2,5,WASHOE-402400,TRUE
WASHOE,402400,33,Uncommitted,0,0,0,2,5,WASHOE-402400,TRUE
WASHOE,402500,40,Bennet,0,0,0,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Biden,1,7,7,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Buttigieg,0,3,0,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Delaney,0,0,0,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Gabbard,0,0,0,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Klobuchar,0,1,0,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Patrick,0,0,0,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Sanders,3,16,19,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Steyer,0,1,0,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Warren,2,12,13,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Yang,0,0,0,2,6,WASHOE-402500,TRUE
WASHOE,402500,40,Uncommitted,0,0,1,2,6,WASHOE-402500,TRUE
WASHOE,402600,0,Bennet,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Biden,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Buttigieg,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Delaney,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Gabbard,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Klobuchar,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Patrick,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Sanders,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Steyer,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Warren,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Yang,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402600,0,Uncommitted,0,0,0,2,1,WASHOE-402600,TRUE
WASHOE,402900,0,Bennet,0,0,0,NA,NA,WASHOE-402900,NA
WASHOE,402900,0,Biden,0,0,0,NA,NA,WASHOE-402900,NA
WASHOE,402900,0,Buttigieg,0,0,0,NA,NA,WASHOE-402900,NA
WASHOE,402900,0,Delaney,0,0,0,NA,NA,WASHOE-402900,NA
WASHOE,402900,0,Gabbard,0,0,0,NA,NA,WASHOE-402900,NA
WASHOE,402900,0,Klobuchar,0,0,0,NA,NA,WASHOE-402900,NA
WASHOE,402900,0,Patrick,0,0,0,NA,NA,WASHOE-402900,NA
WASHOE,402900,0,Sanders,0,0,0,NA,NA,WASHOE-402900,NA
WASHOE,402900,0,Steyer,0,0,0,NA,NA,WASHOE-402900,NA
WASHOE,402900,0,Warren,0,0,0,NA,NA,WASHOE-402900,NA
