county,precinct,total_attendance,candidate,reported_del_given,align1,alignfinal,congressional_district,precinct_delegates,precinct_full
CLARK,1732,3,warren,0,0,0,3,2,CLARK-1732
CLARK,1732,3,yang,0,0,0,3,2,CLARK-1732
CLARK,1732,3,uncommitted,0,0,0,3,2,CLARK-1732
CLARK,1750,86,bennet,0,1,0,3,9,CLARK-1750
CLARK,1750,86,biden,3,19,29,3,9,CLARK-1750
CLARK,1750,86,buttigieg,3,15,25,3,9,CLARK-1750
CLARK,1750,86,delaney,0,0,0,3,9,CLARK-1750
CLARK,1750,86,gabbard,0,0,0,3,9,CLARK-1750
CLARK,1750,86,klobuchar,0,12,0,3,9,CLARK-1750
CLARK,1750,86,patrick,0,0,0,3,9,CLARK-1750
CLARK,1750,86,sanders,3,17,26,3,9,CLARK-1750
CLARK,1750,86,steyer,0,12,0,3,9,CLARK-1750
CLARK,1750,86,warren,0,9,0,3,9,CLARK-1750
CLARK,1750,86,yang,0,0,0,3,9,CLARK-1750
CLARK,1750,86,uncommitted,0,1,2,3,9,CLARK-1750
CLARK,1751,68,bennet,0,0,2,3,7,CLARK-1751
CLARK,1751,68,biden,2,20,22,3,7,CLARK-1751
CLARK,1751,68,buttigieg,3,15,25,3,7,CLARK-1751
CLARK,1751,68,delaney,0,0,0,3,7,CLARK-1751
CLARK,1751,68,gabbard,0,0,0,3,7,CLARK-1751
CLARK,1751,68,klobuchar,0,8,0,3,7,CLARK-1751
CLARK,1751,68,patrick,0,0,0,3,7,CLARK-1751
CLARK,1751,68,sanders,0,8,2,3,7,CLARK-1751
CLARK,1751,68,steyer,2,12,15,3,7,CLARK-1751
CLARK,1751,68,warren,0,5,3,3,7,CLARK-1751
CLARK,1751,68,yang,0,0,0,3,7,CLARK-1751
CLARK,1751,68,uncommitted,0,0,0,3,7,CLARK-1751
CLARK,1753,22,bennet,0,1,1,3,1,CLARK-1753
CLARK,1753,22,biden,1,9,9,3,1,CLARK-1753
CLARK,1753,22,buttigieg,0,2,2,3,1,CLARK-1753
CLARK,1753,22,delaney,0,0,0,3,1,CLARK-1753
CLARK,1753,22,gabbard,0,0,0,3,1,CLARK-1753
CLARK,1753,22,klobuchar,0,5,5,3,1,CLARK-1753
CLARK,1753,22,patrick,0,0,0,3,1,CLARK-1753
CLARK,1753,22,sanders,0,3,3,3,1,CLARK-1753
CLARK,1753,22,steyer,0,0,0,3,1,CLARK-1753
CLARK,1753,22,warren,0,2,2,3,1,CLARK-1753
CLARK,1753,22,yang,0,0,0,3,1,CLARK-1753
CLARK,1753,22,uncommitted,0,0,0,3,1,CLARK-1753
CLARK,2008,82,bennet,0,0,0,4,12,CLARK-2008
CLARK,2008,82,biden,3,19,20,4,12,CLARK-2008
CLARK,2008,82,buttigieg,0,10,4,4,12,CLARK-2008
CLARK,2008,82,delaney,0,0,0,4,12,CLARK-2008
CLARK,2008,82,gabbard,0,1,0,4,12,CLARK-2008
CLARK,2008,82,klobuchar,0,3,0,4,12,CLARK-2008
CLARK,2008,82,patrick,0,0,0,4,12,CLARK-2008
CLARK,2008,82,sanders,5,25,34,4,12,CLARK-2008
CLARK,2008,82,steyer,4,18,23,4,12,CLARK-2008
CLARK,2008,82,warren,0,6,0,4,12,CLARK-2008
CLARK,2008,82,yang,0,0,0,4,12,CLARK-2008
CLARK,2008,82,uncommitted,0,0,0,4,12,CLARK-2008
CLARK,2037,98,bennet,0,0,0,4,12,CLARK-2037
CLARK,2037,98,biden,6,31,45,4,12,CLARK-2037
CLARK,2037,98,buttigieg,0,11,0,4,12,CLARK-2037
CLARK,2037,98,delaney,0,0,0,4,12,CLARK-2037
CLARK,2037,98,gabbard,0,3,0,4,12,CLARK-2037
CLARK,2037,98,klobuchar,0,6,0,4,12,CLARK-2037
CLARK,2037,98,patrick,0,0,0,4,12,CLARK-2037
CLARK,2037,98,sanders,6,28,46,4,12,CLARK-2037
CLARK,2037,98,steyer,0,6,1,4,12,CLARK-2037
CLARK,2037,98,warren,0,13,3,4,12,CLARK-2037
CLARK,2037,98,yang,0,0,0,4,12,CLARK-2037
CLARK,2037,98,uncommitted,0,0,0,4,12,CLARK-2037
CLARK,2044,99,bennet,0,0,0,4,13,CLARK-2044
CLARK,2044,99,biden,3,22,22,4,13,CLARK-2044
CLARK,2044,99,buttigieg,0,9,0,4,13,CLARK-2044
CLARK,2044,99,delaney,0,0,0,4,13,CLARK-2044
CLARK,2044,99,gabbard,0,0,0,4,13,CLARK-2044
CLARK,2044,99,klobuchar,3,15,22,4,13,CLARK-2044
CLARK,2044,99,patrick,0,0,0,4,13,CLARK-2044
CLARK,2044,99,sanders,4,20,28,4,13,CLARK-2044
CLARK,2044,99,steyer,3,20,23,4,13,CLARK-2044
CLARK,2044,99,warren,0,11,0,4,13,CLARK-2044
CLARK,2044,99,yang,0,0,0,4,13,CLARK-2044
CLARK,2044,99,uncommitted,0,0,0,4,13,CLARK-2044
CLARK,2126,34,bennet,0,0,0,4,7,CLARK-2126
CLARK,2126,34,biden,3,9,14,4,7,CLARK-2126
CLARK,2126,34,buttigieg,0,1,0,4,7,CLARK-2126
CLARK,2126,34,delaney,0,0,0,4,7,CLARK-2126
CLARK,2126,34,gabbard,0,1,0,4,7,CLARK-2126
CLARK,2126,34,klobuchar,0,5,0,4,7,CLARK-2126
CLARK,2126,34,patrick,0,0,0,4,7,CLARK-2126
CLARK,2126,34,sanders,4,11,17,4,7,CLARK-2126
CLARK,2126,34,steyer,0,3,0,4,7,CLARK-2126
CLARK,2126,34,warren,0,4,0,4,7,CLARK-2126
CLARK,2126,34,yang,0,0,0,4,7,CLARK-2126
CLARK,2126,34,uncommitted,0,0,0,4,7,CLARK-2126
CLARK,2352,68,bennet,0,0,0,4,8,CLARK-2352
CLARK,2352,68,biden,2,12,16,4,8,CLARK-2352
CLARK,2352,68,buttigieg,2,11,14,4,8,CLARK-2352
CLARK,2352,68,delaney,0,0,0,4,8,CLARK-2352
CLARK,2352,68,gabbard,0,0,0,4,8,CLARK-2352
CLARK,2352,68,klobuchar,2,12,16,4,8,CLARK-2352
CLARK,2352,68,patrick,0,0,0,4,8,CLARK-2352
CLARK,2352,68,sanders,2,15,19,4,8,CLARK-2352
CLARK,2352,68,steyer,0,10,2,4,8,CLARK-2352
CLARK,2352,68,warren,0,6,0,4,8,CLARK-2352
CLARK,2352,68,yang,0,2,0,4,8,CLARK-2352
CLARK,2352,68,uncommitted,0,0,0,4,8,CLARK-2352
CLARK,2366,102,bennet,0,0,0,4,16,CLARK-2366
CLARK,2366,102,biden,8,36,49,4,16,CLARK-2366
CLARK,2366,102,buttigieg,0,12,3,4,16,CLARK-2366
CLARK,2366,102,delaney,0,0,0,4,16,CLARK-2366
CLARK,2366,102,gabbard,0,0,0,4,16,CLARK-2366
CLARK,2366,102,klobuchar,0,5,0,4,16,CLARK-2366
CLARK,2366,102,patrick,0,0,0,4,16,CLARK-2366
CLARK,2366,102,sanders,8,31,43,4,16,CLARK-2366
CLARK,2366,102,steyer,0,12,0,4,16,CLARK-2366
CLARK,2366,102,warren,0,6,0,4,16,CLARK-2366
CLARK,2366,102,yang,0,0,0,4,16,CLARK-2366
CLARK,2366,102,uncommitted,0,0,0,4,16,CLARK-2366
CLARK,2371,52,bennet,0,0,0,4,12,CLARK-2371
CLARK,2371,52,biden,5,12,18,4,12,CLARK-2371
CLARK,2371,52,buttigieg,0,4,0,4,12,CLARK-2371
CLARK,2371,52,delaney,0,0,0,4,12,CLARK-2371
CLARK,2371,52,gabbard,0,0,0,4,12,CLARK-2371
CLARK,2371,52,klobuchar,0,0,0,4,12,CLARK-2371
CLARK,2371,52,patrick,0,0,0,4,12,CLARK-2371
CLARK,2371,52,sanders,7,24,29,4,12,CLARK-2371
CLARK,2371,52,steyer,0,7,0,4,12,CLARK-2371
CLARK,2371,52,warren,0,3,0,4,12,CLARK-2371
CLARK,2371,52,yang,0,2,0,4,12,CLARK-2371
CLARK,2371,52,uncommitted,0,0,0,4,12,CLARK-2371
CLARK,2372,49,bennet,0,0,0,4,15,CLARK-2372
CLARK,2372,49,biden,4,11,13,4,15,CLARK-2372
CLARK,2372,49,buttigieg,0,4,0,4,15,CLARK-2372
CLARK,2372,49,delaney,0,0,0,4,15,CLARK-2372
CLARK,2372,49,gabbard,0,0,0,4,15,CLARK-2372
CLARK,2372,49,klobuchar,0,2,0,4,15,CLARK-2372
CLARK,2372,49,patrick,0,0,0,4,15,CLARK-2372
CLARK,2372,49,sanders,6,17,19,4,15,CLARK-2372
CLARK,2372,49,steyer,0,3,0,4,15,CLARK-2372
CLARK,2372,49,warren,5,12,15,4,15,CLARK-2372
CLARK,2372,49,yang,0,0,0,4,15,CLARK-2372
CLARK,2372,49,uncommitted,0,0,0,4,15,CLARK-2372
CLARK,2373,64,bennet,0,0,0,4,9,CLARK-2373
CLARK,2373,64,biden,4,19,27,4,9,CLARK-2373
CLARK,2373,64,buttigieg,0,7,0,4,9,CLARK-2373
CLARK,2373,64,delaney,0,0,0,4,9,CLARK-2373
CLARK,2373,64,gabbard,0,0,0,4,9,CLARK-2373
CLARK,2373,64,klobuchar,0,4,0,4,9,CLARK-2373
CLARK,2373,64,patrick,0,0,0,4,9,CLARK-2373
CLARK,2373,64,sanders,3,17,18,4,9,CLARK-2373
CLARK,2373,64,steyer,0,6,0,4,9,CLARK-2373
CLARK,2373,64,warren,2,11,16,4,9,CLARK-2373
CLARK,2373,64,yang,0,0,0,4,9,CLARK-2373
CLARK,2373,64,uncommitted,0,0,0,4,9,CLARK-2373
CLARK,2380,76,bennet,0,0,0,4,16,CLARK-2380
CLARK,2380,76,biden,5,14,23,4,16,CLARK-2380
CLARK,2380,76,buttigieg,0,7,0,4,16,CLARK-2380
CLARK,2380,76,delaney,0,0,0,4,16,CLARK-2380
CLARK,2380,76,gabbard,0,0,0,4,16,CLARK-2380
CLARK,2380,76,klobuchar,0,7,0,4,16,CLARK-2380
CLARK,2380,76,patrick,0,0,0,4,16,CLARK-2380
CLARK,2380,76,sanders,7,29,34,4,16,CLARK-2380
CLARK,2380,76,steyer,0,9,0,4,16,CLARK-2380
CLARK,2380,76,warren,4,9,16,4,16,CLARK-2380
CLARK,2380,76,yang,0,1,0,4,16,CLARK-2380
CLARK,2380,76,uncommitted,0,0,0,4,16,CLARK-2380
CLARK,2381,86,bennet,0,0,0,4,18,CLARK-2381
CLARK,2381,86,biden,10,30,43,4,18,CLARK-2381
CLARK,2381,86,buttigieg,0,9,0,4,18,CLARK-2381
CLARK,2381,86,delaney,0,0,0,4,18,CLARK-2381
CLARK,2381,86,gabbard,0,0,0,4,18,CLARK-2381
CLARK,2381,86,klobuchar,0,2,0,4,18,CLARK-2381
CLARK,2381,86,patrick,0,0,0,4,18,CLARK-2381
CLARK,2381,86,sanders,8,25,35,4,18,CLARK-2381
CLARK,2381,86,steyer,0,11,0,4,18,CLARK-2381
CLARK,2381,86,warren,0,9,0,4,18,CLARK-2381
CLARK,2381,86,yang,0,0,0,4,18,CLARK-2381
CLARK,2381,86,uncommitted,0,0,0,4,18,CLARK-2381
CLARK,2382,100,bennet,0,0,0,4,20,CLARK-2382
CLARK,2382,100,biden,10,39,50,4,20,CLARK-2382
CLARK,2382,100,buttigieg,0,10,0,4,20,CLARK-2382
CLARK,2382,100,delaney,0,0,0,4,20,CLARK-2382
CLARK,2382,100,gabbard,0,0,0,4,20,CLARK-2382
CLARK,2382,100,klobuchar,0,1,0,4,20,CLARK-2382
CLARK,2382,100,patrick,0,0,0,4,20,CLARK-2382
CLARK,2382,100,sanders,10,29,45,4,20,CLARK-2382
CLARK,2382,100,steyer,0,9,0,4,20,CLARK-2382
CLARK,2382,100,warren,0,12,0,4,20,CLARK-2382
CLARK,2382,100,yang,0,0,0,4,20,CLARK-2382
CLARK,2382,100,uncommitted,0,0,0,4,20,CLARK-2382
CLARK,2390,74,bennet,0,0,0,4,15,CLARK-2390
CLARK,2390,74,biden,5,16,27,4,15,CLARK-2390
CLARK,2390,74,buttigieg,0,5,0,4,15,CLARK-2390
CLARK,2390,74,delaney,0,0,0,4,15,CLARK-2390
CLARK,2390,74,gabbard,0,0,0,4,15,CLARK-2390
CLARK,2390,74,klobuchar,0,1,0,4,15,CLARK-2390
CLARK,2390,74,patrick,0,0,0,4,15,CLARK-2390
CLARK,2390,74,sanders,7,29,32,4,15,CLARK-2390
CLARK,2390,74,steyer,0,11,0,4,15,CLARK-2390
CLARK,2390,74,warren,3,11,15,4,15,CLARK-2390
CLARK,2390,74,yang,0,1,0,4,15,CLARK-2390
CLARK,2390,74,uncommitted,0,0,0,4,15,CLARK-2390
CLARK,2392,69,bennet,0,0,0,4,11,CLARK-2392
CLARK,2392,69,biden,3,15,18,4,11,CLARK-2392
CLARK,2392,69,buttigieg,0,6,0,4,11,CLARK-2392
CLARK,2392,69,delaney,0,0,0,4,11,CLARK-2392
CLARK,2392,69,gabbard,0,0,0,4,11,CLARK-2392
CLARK,2392,69,klobuchar,0,1,0,4,11,CLARK-2392
CLARK,2392,69,patrick,0,0,0,4,11,CLARK-2392
CLARK,2392,69,sanders,5,25,28,4,11,CLARK-2392
CLARK,2392,69,steyer,0,6,0,4,11,CLARK-2392
CLARK,2392,69,warren,3,16,20,4,11,CLARK-2392
CLARK,2392,69,yang,0,0,0,4,11,CLARK-2392
CLARK,2392,69,uncommitted,0,0,1,4,11,CLARK-2392
CLARK,2393,130,bennet,0,0,0,4,18,CLARK-2393
CLARK,2393,130,biden,5,25,31,4,18,CLARK-2393
CLARK,2393,130,buttigieg,5,23,35,4,18,CLARK-2393
CLARK,2393,130,delaney,0,0,0,4,18,CLARK-2393
CLARK,2393,130,gabbard,0,0,0,4,18,CLARK-2393
CLARK,2393,130,klobuchar,0,7,0,4,18,CLARK-2393
CLARK,2393,130,patrick,0,0,0,4,18,CLARK-2393
CLARK,2393,130,sanders,8,46,56,4,18,CLARK-2393
CLARK,2393,130,steyer,0,17,0,4,18,CLARK-2393
CLARK,2393,130,warren,0,11,0,4,18,CLARK-2393
CLARK,2393,130,yang,0,0,0,4,18,CLARK-2393
CLARK,2393,130,uncommitted,0,1,3,4,18,CLARK-2393
CLARK,2394,104,bennet,0,1,0,4,23,CLARK-2394
CLARK,2394,104,biden,8,25,35,4,23,CLARK-2394
CLARK,2394,104,buttigieg,5,17,21,4,23,CLARK-2394
CLARK,2394,104,delaney,0,0,0,4,23,CLARK-2394
CLARK,2394,104,gabbard,0,0,0,4,23,CLARK-2394
CLARK,2394,104,klobuchar,0,3,0,4,23,CLARK-2394
CLARK,2394,104,patrick,0,0,0,4,23,CLARK-2394
CLARK,2394,104,sanders,10,35,42,4,23,CLARK-2394
CLARK,2394,104,steyer,0,10,1,4,23,CLARK-2394
CLARK,2394,104,warren,0,13,0,4,23,CLARK-2394
CLARK,2394,104,yang,0,0,0,4,23,CLARK-2394
CLARK,2394,104,uncommitted,0,0,0,4,23,CLARK-2394
CLARK,2399,177,bennet,0,0,0,4,19,CLARK-2399
CLARK,2399,177,biden,6,45,52,4,19,CLARK-2399
CLARK,2399,177,buttigieg,3,22,33,4,19,CLARK-2399
CLARK,2399,177,delaney,0,0,0,4,19,CLARK-2399
CLARK,2399,177,gabbard,0,0,0,4,19,CLARK-2399
CLARK,2399,177,klobuchar,0,7,0,4,19,CLARK-2399
CLARK,2399,177,patrick,0,0,0,4,19,CLARK-2399
CLARK,2399,177,sanders,6,50,54,4,19,CLARK-2399
CLARK,2399,177,steyer,4,34,38,4,19,CLARK-2399
CLARK,2399,177,warren,0,18,0,4,19,CLARK-2399
CLARK,2399,177,yang,0,0,0,4,19,CLARK-2399
CLARK,2399,177,uncommitted,0,1,0,4,19,CLARK-2399
CLARK,2405,0,bennet,0,0,0,4,1,CLARK-2405
CLARK,2405,0,biden,0,0,0,4,1,CLARK-2405
CLARK,2405,0,buttigieg,0,0,0,4,1,CLARK-2405
CLARK,2405,0,delaney,0,0,0,4,1,CLARK-2405
CLARK,2405,0,gabbard,0,0,0,4,1,CLARK-2405
CLARK,2405,0,klobuchar,0,0,0,4,1,CLARK-2405
CLARK,2405,0,patrick,0,0,0,4,1,CLARK-2405
CLARK,2405,0,sanders,0,0,0,4,1,CLARK-2405
CLARK,2405,0,steyer,0,0,0,4,1,CLARK-2405
CLARK,2405,0,warren,0,0,0,4,1,CLARK-2405
CLARK,2405,0,yang,0,0,0,4,1,CLARK-2405
CLARK,2405,0,uncommitted,0,0,0,4,1,CLARK-2405
CLARK,2406,0,bennet,0,0,0,4,1,CLARK-2406
CLARK,2406,0,biden,0,0,0,4,1,CLARK-2406
CLARK,2406,0,buttigieg,0,0,0,4,1,CLARK-2406
CLARK,2406,0,delaney,0,0,0,4,1,CLARK-2406
CLARK,2406,0,gabbard,0,0,0,4,1,CLARK-2406
CLARK,2406,0,klobuchar,0,0,0,4,1,CLARK-2406
CLARK,2406,0,patrick,0,0,0,4,1,CLARK-2406
CLARK,2406,0,sanders,0,0,0,4,1,CLARK-2406
CLARK,2406,0,steyer,0,0,0,4,1,CLARK-2406
CLARK,2406,0,warren,0,0,0,4,1,CLARK-2406
CLARK,2406,0,yang,0,0,0,4,1,CLARK-2406
CLARK,2406,0,uncommitted,0,0,0,4,1,CLARK-2406
CLARK,2407,0,bennet,0,0,0,4,1,CLARK-2407
CLARK,2407,0,biden,0,0,0,4,1,CLARK-2407
CLARK,2407,0,buttigieg,0,0,0,4,1,CLARK-2407
CLARK,2407,0,delaney,0,0,0,4,1,CLARK-2407
CLARK,2407,0,gabbard,0,0,0,4,1,CLARK-2407
CLARK,2407,0,klobuchar,0,0,0,4,1,CLARK-2407
CLARK,2407,0,patrick,0,0,0,4,1,CLARK-2407
CLARK,2407,0,sanders,0,0,0,4,1,CLARK-2407
CLARK,2407,0,steyer,0,0,0,4,1,CLARK-2407
CLARK,2407,0,warren,0,0,0,4,1,CLARK-2407
CLARK,2407,0,yang,0,0,0,4,1,CLARK-2407
CLARK,2407,0,uncommitted,0,0,0,4,1,CLARK-2407
CLARK,2408,0,bennet,0,0,0,4,1,CLARK-2408
CLARK,2408,0,biden,0,0,0,4,1,CLARK-2408
CLARK,2408,0,buttigieg,0,0,0,4,1,CLARK-2408
CLARK,2408,0,delaney,0,0,0,4,1,CLARK-2408
CLARK,2408,0,gabbard,0,0,0,4,1,CLARK-2408
CLARK,2408,0,klobuchar,0,0,0,4,1,CLARK-2408
CLARK,2408,0,patrick,0,0,0,4,1,CLARK-2408
CLARK,2408,0,sanders,0,0,0,4,1,CLARK-2408
CLARK,2408,0,steyer,0,0,0,4,1,CLARK-2408
CLARK,2408,0,warren,0,0,0,4,1,CLARK-2408
CLARK,2408,0,yang,0,0,0,4,1,CLARK-2408
CLARK,2408,0,uncommitted,0,0,0,4,1,CLARK-2408
CLARK,2409,131,bennet,0,0,0,4,21,CLARK-2409
CLARK,2409,131,biden,6,32,38,4,21,CLARK-2409
CLARK,2409,131,buttigieg,5,25,33,4,21,CLARK-2409
CLARK,2409,131,delaney,0,0,0,4,21,CLARK-2409
CLARK,2409,131,gabbard,0,1,0,4,21,CLARK-2409
CLARK,2409,131,klobuchar,0,3,0,4,21,CLARK-2409
CLARK,2409,131,patrick,0,0,0,4,21,CLARK-2409
CLARK,2409,131,sanders,10,52,59,4,21,CLARK-2409
CLARK,2409,131,steyer,0,4,0,4,21,CLARK-2409
CLARK,2409,131,warren,0,10,0,4,21,CLARK-2409
CLARK,2409,131,yang,0,3,0,4,21,CLARK-2409
CLARK,2409,131,uncommitted,0,1,0,4,21,CLARK-2409
CLARK,2417,8,bennet,0,0,0,4,5,CLARK-2417
CLARK,2417,8,biden,0,1,0,4,5,CLARK-2417
CLARK,2417,8,buttigieg,0,1,0,4,5,CLARK-2417
CLARK,2417,8,delaney,0,0,0,4,5,CLARK-2417
CLARK,2417,8,gabbard,0,0,0,4,5,CLARK-2417
CLARK,2417,8,klobuchar,0,0,0,4,5,CLARK-2417
CLARK,2417,8,patrick,0,0,0,4,5,CLARK-2417
CLARK,2417,8,sanders,3,5,5,4,5,CLARK-2417
CLARK,2417,8,steyer,0,1,0,4,5,CLARK-2417
CLARK,2417,8,warren,0,0,0,4,5,CLARK-2417
CLARK,2417,8,yang,0,0,0,4,5,CLARK-2417
CLARK,2417,8,uncommitted,2,0,2,4,5,CLARK-2417
CLARK,2430,40,bennet,0,0,0,4,19,CLARK-2430
CLARK,2430,40,biden,6,10,13,4,19,CLARK-2430
CLARK,2430,40,buttigieg,0,3,0,4,19,CLARK-2430
CLARK,2430,40,delaney,0,0,0,4,19,CLARK-2430
CLARK,2430,40,gabbard,0,0,0,4,19,CLARK-2430
CLARK,2430,40,klobuchar,0,0,0,4,19,CLARK-2430
CLARK,2430,40,patrick,0,0,0,4,19,CLARK-2430
CLARK,2430,40,sanders,9,18,19,4,19,CLARK-2430
CLARK,2430,40,steyer,4,6,7,4,19,CLARK-2430
CLARK,2430,40,warren,0,3,0,4,19,CLARK-2430
CLARK,2430,40,yang,0,0,0,4,19,CLARK-2430
CLARK,2430,40,uncommitted,0,0,0,4,19,CLARK-2430
CLARK,2440,135,bennet,0,0,0,4,12,CLARK-2440
CLARK,2440,135,biden,4,35,40,4,12,CLARK-2440
CLARK,2440,135,buttigieg,4,27,41,4,12,CLARK-2440
CLARK,2440,135,delaney,0,0,0,4,12,CLARK-2440
CLARK,2440,135,gabbard,0,0,0,4,12,CLARK-2440
CLARK,2440,135,klobuchar,4,30,47,4,12,CLARK-2440
CLARK,2440,135,patrick,0,0,0,4,12,CLARK-2440
CLARK,2440,135,sanders,0,8,0,4,12,CLARK-2440
CLARK,2440,135,steyer,0,16,0,4,12,CLARK-2440
CLARK,2440,135,warren,0,16,0,4,12,CLARK-2440
CLARK,2440,135,yang,0,1,0,4,12,CLARK-2440
CLARK,2440,135,uncommitted,0,0,2,4,12,CLARK-2440
CLARK,2446,96,bennet,0,0,0,4,16,CLARK-2446
CLARK,2446,96,biden,6,23,32,4,16,CLARK-2446
CLARK,2446,96,buttigieg,0,9,0,4,16,CLARK-2446
CLARK,2446,96,delaney,0,0,0,4,16,CLARK-2446
CLARK,2446,96,gabbard,0,1,0,4,16,CLARK-2446
CLARK,2446,96,klobuchar,0,6,0,4,16,CLARK-2446
CLARK,2446,96,patrick,0,0,0,4,16,CLARK-2446
CLARK,2446,96,sanders,7,39,42,4,16,CLARK-2446
CLARK,2446,96,steyer,0,6,0,4,16,CLARK-2446
CLARK,2446,96,warren,3,11,19,4,16,CLARK-2446
CLARK,2446,96,yang,0,1,0,4,16,CLARK-2446
CLARK,2446,96,uncommitted,0,0,0,4,16,CLARK-2446
CLARK,2449,124,bennet,0,0,0,4,17,CLARK-2449
CLARK,2449,124,biden,9,38,62,4,17,CLARK-2449
CLARK,2449,124,buttigieg,0,13,0,4,17,CLARK-2449
CLARK,2449,124,delaney,0,0,0,4,17,CLARK-2449
CLARK,2449,124,gabbard,0,0,0,4,17,CLARK-2449
CLARK,2449,124,klobuchar,0,5,0,4,17,CLARK-2449
CLARK,2449,124,patrick,0,0,0,4,17,CLARK-2449
CLARK,2449,124,sanders,8,43,55,4,17,CLARK-2449
CLARK,2449,124,steyer,0,11,0,4,17,CLARK-2449
CLARK,2449,124,warren,0,13,0,4,17,CLARK-2449
CLARK,2449,124,yang,0,0,0,4,17,CLARK-2449
CLARK,2449,124,uncommitted,0,1,0,4,17,CLARK-2449
CLARK,2457,154,bennet,0,0,0,4,18,CLARK-2457
CLARK,2457,154,biden,9,45,71,4,18,CLARK-2457
CLARK,2457,154,buttigieg,0,20,10,4,18,CLARK-2457
CLARK,2457,154,delaney,0,0,0,4,18,CLARK-2457
CLARK,2457,154,gabbard,0,0,0,4,18,CLARK-2457
CLARK,2457,154,klobuchar,0,8,0,4,18,CLARK-2457
CLARK,2457,154,patrick,0,0,0,4,18,CLARK-2457
CLARK,2457,154,sanders,9,45,65,4,18,CLARK-2457
CLARK,2457,154,steyer,0,20,0,4,18,CLARK-2457
CLARK,2457,154,warren,0,16,0,4,18,CLARK-2457
CLARK,2457,154,yang,0,0,0,4,18,CLARK-2457
CLARK,2457,154,uncommitted,0,0,0,4,18,CLARK-2457
CLARK,2463,122,bennet,0,0,0,4,27,CLARK-2463
CLARK,2463,122,biden,9,31,39,4,27,CLARK-2463
CLARK,2463,122,buttigieg,6,17,27,4,27,CLARK-2463
CLARK,2463,122,delaney,0,0,0,4,27,CLARK-2463
CLARK,2463,122,gabbard,0,0,0,4,27,CLARK-2463
CLARK,2463,122,klobuchar,0,1,0,4,27,CLARK-2463
CLARK,2463,122,patrick,0,0,0,4,27,CLARK-2463
CLARK,2463,122,sanders,12,47,50,4,27,CLARK-2463
CLARK,2463,122,steyer,0,14,0,4,27,CLARK-2463
CLARK,2463,122,warren,0,11,0,4,27,CLARK-2463
CLARK,2463,122,yang,0,1,0,4,27,CLARK-2463
CLARK,2463,122,uncommitted,0,0,0,4,27,CLARK-2463
CLARK,2473,14,bennet,0,0,0,4,2,CLARK-2473
CLARK,2473,14,biden,0,1,0,4,2,CLARK-2473
CLARK,2473,14,buttigieg,0,1,0,4,2,CLARK-2473
CLARK,2473,14,delaney,0,0,0,4,2,CLARK-2473
CLARK,2473,14,gabbard,0,2,0,4,2,CLARK-2473
CLARK,2473,14,klobuchar,0,1,0,4,2,CLARK-2473
CLARK,2473,14,patrick,0,0,0,4,2,CLARK-2473
CLARK,2473,14,sanders,1,5,6,4,2,CLARK-2473
CLARK,2473,14,steyer,0,2,0,4,2,CLARK-2473
CLARK,2473,14,warren,1,2,4,4,2,CLARK-2473
CLARK,2473,14,yang,0,0,0,4,2,CLARK-2473
CLARK,2473,14,uncommitted,0,0,0,4,2,CLARK-2473
CLARK,2480,129,bennet,0,0,0,4,17,CLARK-2480
CLARK,2480,129,biden,7,38,49,4,17,CLARK-2480
CLARK,2480,129,buttigieg,4,18,32,4,17,CLARK-2480
CLARK,2480,129,delaney,0,0,0,4,17,CLARK-2480
CLARK,2480,129,gabbard,0,0,0,4,17,CLARK-2480
CLARK,2480,129,klobuchar,0,12,0,4,17,CLARK-2480
CLARK,2480,129,patrick,0,0,0,4,17,CLARK-2480
CLARK,2480,129,sanders,6,40,43,4,17,CLARK-2480
CLARK,2480,129,steyer,0,8,0,4,17,CLARK-2480
CLARK,2480,129,warren,0,13,3,4,17,CLARK-2480
CLARK,2480,129,yang,0,0,0,4,17,CLARK-2480
CLARK,2480,129,uncommitted,0,0,0,4,17,CLARK-2480
CLARK,2484,126,bennet,0,0,0,4,14,CLARK-2484
CLARK,2484,126,biden,6,38,54,4,14,CLARK-2484
CLARK,2484,126,buttigieg,4,19,32,4,14,CLARK-2484
CLARK,2484,126,delaney,0,0,0,4,14,CLARK-2484
CLARK,2484,126,gabbard,0,0,0,4,14,CLARK-2484
CLARK,2484,126,klobuchar,0,9,0,4,14,CLARK-2484
CLARK,2484,126,patrick,0,0,0,4,14,CLARK-2484
CLARK,2484,126,sanders,4,27,32,4,14,CLARK-2484
CLARK,2484,126,steyer,0,17,2,4,14,CLARK-2484
CLARK,2484,126,warren,0,16,2,4,14,CLARK-2484
CLARK,2484,126,yang,0,0,0,4,14,CLARK-2484
CLARK,2484,126,uncommitted,0,0,0,4,14,CLARK-2484
CLARK,2500,0,bennet,0,0,0,4,10,CLARK-2500
CLARK,2500,0,biden,4,45,61,4,10,CLARK-2500
CLARK,2500,0,buttigieg,3,30,41,4,10,CLARK-2500
CLARK,2500,0,delaney,0,0,0,4,10,CLARK-2500
CLARK,2500,0,gabbard,0,0,0,4,10,CLARK-2500
CLARK,2500,0,klobuchar,0,25,40,4,10,CLARK-2500
CLARK,2500,0,patrick,0,0,0,4,10,CLARK-2500
CLARK,2500,0,sanders,0,12,0,4,10,CLARK-2500
